bank_code,bank_name,branch_code,branch_name,full_name,county_code,county_name
57,I&M BANK (KENYA) LTD,57 014,Nyali Cinemax,"I&M BANK (KENYA) LTD, Nyali Cinemax",01,Mombasa
57,I&M BANK (KENYA) LTD,57 015,Langata Link,"I&M BANK (KENYA) LTD, Langata Link",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 016,Valley Arcade,"I&M BANK (KENYA) LTD, Valley Arcade",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 017,Eldoret,"I&M BANK (KENYA) LTD, Eldoret",27,Uasin Gishu
57,I&M BANK (KENYA) LTD,57 018,NAKURU,"I&M BANK (KENYA) LTD, NAKURU",32,Nakuru
57,I&M BANK (KENYA) LTD,57 048,Gikomba,"I&M BANK (KENYA) LTD, Gikomba",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 067,Mtwapa Branch,"I&M BANK (KENYA) LTD, Mtwapa Branch",03,Kilifi
57,I&M BANK (KENYA) LTD,57 045,Our Mall,"I&M BANK (KENYA) LTD, Our Mall",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 040,Lusaka Road,"I&M BANK (KENYA) LTD, Lusaka Road",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 051,Naivasha Branch,"I&M BANK (KENYA) LTD, Naivasha Branch",32,Nakuru
57,I&M BANK (KENYA) LTD,57 046,Kilifi,"I&M BANK (KENYA) LTD, Kilifi",03,Kilifi
57,I&M BANK (KENYA) LTD,57 047,Eastleigh,"I&M BANK (KENYA) LTD, Eastleigh",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 064,Meru- Makutano Branch,"I&M BANK (KENYA) LTD, Meru- Makutano Branch",12,Meru
57,I&M BANK (KENYA) LTD,57 057,Kawangware,"I&M BANK (KENYA) LTD, Kawangware",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 044,Tatu City Branch,"I&M BANK (KENYA) LTD, Tatu City Branch",22,Kiambu
57,I&M BANK (KENYA) LTD,57 052,GTC Branch,"I&M BANK (KENYA) LTD, GTC Branch",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 062,Kenol,"I&M BANK (KENYA) LTD, Kenol",21,Murang'a
57,I&M BANK (KENYA) LTD,57 066,Kapsabet,"I&M BANK (KENYA) LTD, Kapsabet",29,Nandi
57,I&M BANK (KENYA) LTD,57 065,Kericho Branch,"I&M BANK (KENYA) LTD, Kericho Branch",35,Kericho
57,I&M BANK (KENYA) LTD,57 045,Our Mall,"I&M BANK (KENYA) LTD, Our Mall",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 063,Kamakis,"I&M BANK (KENYA) LTD, Kamakis",22,Kiambu
57,I&M BANK (KENYA) LTD,57 053,Busia Branch,"I&M BANK (KENYA) LTD, Busia Branch",40,Busia
57,I&M BANK (KENYA) LTD,57 058,ABC Branch,"I&M BANK (KENYA) LTD, ABC Branch",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 049,Watamu Branch,"I&M BANK (KENYA) LTD, Watamu Branch",03,Kilifi
57,I&M BANK (KENYA) LTD,57 061,Bungoma,"I&M BANK (KENYA) LTD, Bungoma",39,Bungoma
57,I&M BANK (KENYA) LTD,57 060,Kakamega,"I&M BANK (KENYA) LTD, Kakamega",37,Kakamega
57,I&M BANK (KENYA) LTD,57 055,Ruiru Branch,"I&M BANK (KENYA) LTD, Ruiru Branch",22,Kiambu
57,I&M BANK (KENYA) LTD,57 034,Cross Road Off River Road,"I&M BANK (KENYA) LTD, Cross Road Off River Road",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 035,Nanyuki,"I&M BANK (KENYA) LTD, Nanyuki",31,Laikipia
57,I&M BANK (KENYA) LTD,57 050,Diani Branch,"I&M BANK (KENYA) LTD, Diani Branch",02,Kwale
57,I&M BANK (KENYA) LTD,57 054,Narok Branch,"I&M BANK (KENYA) LTD, Narok Branch",33,Narok
57,I&M BANK (KENYA) LTD,57 038,Eldama Park,"I&M BANK (KENYA) LTD, Eldama Park",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 039,Banda Street,"I&M BANK (KENYA) LTD, Banda Street",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 040,Dunga Road,"I&M BANK (KENYA) LTD, Dunga Road",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 041,Ridge Court,"I&M BANK (KENYA) LTD, Ridge Court",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 042,Bandari Plaza,"I&M BANK (KENYA) LTD, Bandari Plaza",47,Nairobi County
57,I&M BANK (KENYA) LTD,57 043,"Mombasa, Moi Avenue","I&M BANK (KENYA) LTD, Mombasa, Moi Avenue",01,Mombasa
57,I&M BANK (KENYA) LTD,57 056,Embu Branch,"I&M BANK (KENYA) LTD, Embu Branch",14,Embu
57,I&M BANK (KENYA) LTD,57 059,Mwea,"I&M BANK (KENYA) LTD, Mwea",20,Kirinyaga
59,Development Bank of Kenya Limited,59 000,Head Office,"Development Bank of Kenya Limited, Head Office",47,Nairobi County
59,Development Bank of Kenya Limited,59 001,Loita Street,"Development Bank of Kenya Limited, Loita Street",47,Nairobi County
59,Development Bank of Kenya Limited,59 002,Ngong Road Branch,"Development Bank of Kenya Limited, Ngong Road Branch",47,Nairobi County
59,Development Bank of Kenya Limited,59 004,Nakuru Branch,"Development Bank of Kenya Limited, Nakuru Branch",32,Nakuru
59,Development Bank of Kenya Limited,59 003,Mombasa,"Development Bank of Kenya Limited, Mombasa",47,Nairobi County
60,State Bank of Mauritius Kenya,60 051,Kilifi,"State Bank of Mauritius Kenya, Kilifi",03,Kilifi
60,State Bank of Mauritius Kenya,60 052,Kisumu Naivas,"State Bank of Mauritius Kenya, Kisumu Naivas",42,Kisumu
60,State Bank of Mauritius Kenya,60 053,Ruaka,"State Bank of Mauritius Kenya, Ruaka",47,Nairobi County
60,State Bank of Mauritius Kenya,60 054,Garden City,"State Bank of Mauritius Kenya, Garden City",47,Nairobi County
60,State Bank of Mauritius Kenya,60 055,Xpress Jomvu,"State Bank of Mauritius Kenya, Xpress Jomvu",01,Mombasa
60,State Bank of Mauritius Kenya,60 056,Xpress Kitengela,"State Bank of Mauritius Kenya, Xpress Kitengela",16,Machakos
60,State Bank of Mauritius Kenya,60 057,Kayole,"State Bank of Mauritius Kenya, Kayole",47,Nairobi County
60,State Bank of Mauritius Kenya,60 058,Xpress Limuru Road,"State Bank of Mauritius Kenya, Xpress Limuru Road",47,Nairobi County
60,State Bank of Mauritius Kenya,60 059,Xpress Pangani,"State Bank of Mauritius Kenya, Xpress Pangani",47,Nairobi County
60,State Bank of Mauritius Kenya,60 060,Xpress Nakuru,"State Bank of Mauritius Kenya, Xpress Nakuru",32,Nakuru
60,State Bank of Mauritius Kenya,60 061,Xpress Eldoret,"State Bank of Mauritius Kenya, Xpress Eldoret",27,Uasin Gishu
60,State Bank of Mauritius Kenya,60 062,Ngong Milele,"State Bank of Mauritius Kenya, Ngong Milele",34,Kajiado
60,State Bank of Mauritius Kenya,60 078,Card Centre,"State Bank of Mauritius Kenya, Card Centre",47,Nairobi County
60,State Bank of Mauritius Kenya,60 100,Head Office - IPS Clearing Centre,"State Bank of Mauritius Kenya, Head Office - IPS Clearing Centre",47,Nairobi County
60,State Bank of Mauritius Kenya,60 079,Gikomba Xpress,"State Bank of Mauritius Kenya, Gikomba Xpress",47,Nairobi County
60,State Bank of Mauritius Kenya,60 081,Jubilee Arcade Branch,"State Bank of Mauritius Kenya, Jubilee Arcade Branch",47,Nairobi County
60,State Bank of Mauritius Kenya,60 001,City Centre Branch,"State Bank of Mauritius Kenya, City Centre Branch",47,Nairobi County
60,State Bank of Mauritius Kenya,60 003,Village Market,"State Bank of Mauritius Kenya, Village Market",47,Nairobi County
60,State Bank of Mauritius Kenya,60 004,Mombasa Moi Avenue,"State Bank of Mauritius Kenya, Mombasa Moi Avenue",01,Mombasa
60,State Bank of Mauritius Kenya,60 005,Hurlingham,"State Bank of Mauritius Kenya, Hurlingham",47,Nairobi County
60,State Bank of Mauritius Kenya,60 006,Eastleigh,"State Bank of Mauritius Kenya, Eastleigh",47,Nairobi County
60,State Bank of Mauritius Kenya,60 007,Parklands,"State Bank of Mauritius Kenya, Parklands",47,Nairobi County
60,State Bank of Mauritius Kenya,60 008,Riverside Mews,"State Bank of Mauritius Kenya, Riverside Mews",47,Nairobi County
60,State Bank of Mauritius Kenya,60 010,Thika,"State Bank of Mauritius Kenya, Thika",22,Kiambu
60,State Bank of Mauritius Kenya,60 011,Nakuru,"State Bank of Mauritius Kenya, Nakuru",32,Nakuru
60,State Bank of Mauritius Kenya,60 012,Donholm,"State Bank of Mauritius Kenya, Donholm",47,Nairobi County
60,State Bank of Mauritius Kenya,60 013,Bondeni,"State Bank of Mauritius Kenya, Bondeni",01,Mombasa
60,State Bank of Mauritius Kenya,60 014,Ngara Mini,"State Bank of Mauritius Kenya, Ngara Mini",01,Mombasa
60,State Bank of Mauritius Kenya,60 015,Kisumu,"State Bank of Mauritius Kenya, Kisumu",42,Kisumu
60,State Bank of Mauritius Kenya,60 017,Diamond Plaza,"State Bank of Mauritius Kenya, Diamond Plaza",47,Nairobi County
60,State Bank of Mauritius Kenya,60 018,Windsor,"State Bank of Mauritius Kenya, Windsor",47,Nairobi County
60,State Bank of Mauritius Kenya,60 019,Malindi,"State Bank of Mauritius Kenya, Malindi",03,Kilifi
60,State Bank of Mauritius Kenya,60 020,Embakasi,"State Bank of Mauritius Kenya, Embakasi",47,Nairobi County
60,State Bank of Mauritius Kenya,60 021,Upper Hill,"State Bank of Mauritius Kenya, Upper Hill",47,Nairobi County
60,State Bank of Mauritius Kenya,60 063,Corner House,"State Bank of Mauritius Kenya, Corner House",47,Nairobi County
60,State Bank of Mauritius Kenya,60 064,Eastleigh III,"State Bank of Mauritius Kenya, Eastleigh III",47,Nairobi County
60,State Bank of Mauritius Kenya,60 022,Nyali,"State Bank of Mauritius Kenya, Nyali",01,Mombasa
60,State Bank of Mauritius Kenya,60 000,Head Office,"State Bank of Mauritius Kenya, Head Office",47,Nairobi County
60,State Bank of Mauritius Kenya,60 070,City Centre,"State Bank of Mauritius Kenya, City Centre",47,Nairobi County
60,State Bank of Mauritius Kenya,60 065,Westlands,"State Bank of Mauritius Kenya, Westlands",47,Nairobi County
60,State Bank of Mauritius Kenya,60 066,Industrial Area,"State Bank of Mauritius Kenya, Industrial Area",47,Nairobi County
60,State Bank of Mauritius Kenya,60 067,Diani,"State Bank of Mauritius Kenya, Diani",03,Kilifi
60,State Bank of Mauritius Kenya,60 071,Malindi,"State Bank of Mauritius Kenya, Malindi",03,Kilifi
60,State Bank of Mauritius Kenya,60 068,Mombasa,"State Bank of Mauritius Kenya, Mombasa",01,Mombasa
60,State Bank of Mauritius Kenya,60 076,Changamwe,"State Bank of Mauritius Kenya, Changamwe",01,Mombasa
60,State Bank of Mauritius Kenya,60 069,Kilimani,"State Bank of Mauritius Kenya, Kilimani",47,Nairobi County
60,State Bank of Mauritius Kenya,60 075,New Muthaiga,"State Bank of Mauritius Kenya, New Muthaiga",47,Nairobi County
60,State Bank of Mauritius Kenya,60 072,Nyali,"State Bank of Mauritius Kenya, Nyali",01,Mombasa
60,State Bank of Mauritius Kenya,60 073,Sameer,"State Bank of Mauritius Kenya, Sameer",47,Nairobi County
60,State Bank of Mauritius Kenya,60 074,Highridge,"State Bank of Mauritius Kenya, Highridge",47,Nairobi County
60,State Bank of Mauritius Kenya,60 077,Garden City,"State Bank of Mauritius Kenya, Garden City",47,Nairobi County
60,State Bank of Mauritius Kenya,60 016,Eldoret,"State Bank of Mauritius Kenya, Eldoret",27,Uasin Gishu
60,State Bank of Mauritius Kenya,60 023,Buru Buru,"State Bank of Mauritius Kenya, Buru Buru",47,Nairobi County
60,State Bank of Mauritius Kenya,60 024,Strathmore,"State Bank of Mauritius Kenya, Strathmore",47,Nairobi County
60,State Bank of Mauritius Kenya,60 025,Kisii,"State Bank of Mauritius Kenya, Kisii",45,Kisii
60,State Bank of Mauritius Kenya,60 026,Virtual,"State Bank of Mauritius Kenya, Virtual",47,Nairobi County
60,State Bank of Mauritius Kenya,60 027,Rafiki DTM Clearing Center,"State Bank of Mauritius Kenya, Rafiki DTM Clearing Center",47,Nairobi County
60,State Bank of Mauritius Kenya,60 028,Chase Xpress - Ngong Road,"State Bank of Mauritius Kenya, Chase Xpress - Ngong Road",47,Nairobi County
60,State Bank of Mauritius Kenya,60 029,Chase Elite ABC Place,"State Bank of Mauritius Kenya, Chase Elite ABC Place",47,Nairobi County
60,State Bank of Mauritius Kenya,60 030,Sameer Business Park,"State Bank of Mauritius Kenya, Sameer Business Park",47,Nairobi County
60,State Bank of Mauritius Kenya,60 031,Mtwapa,"State Bank of Mauritius Kenya, Mtwapa",01,Mombasa
60,State Bank of Mauritius Kenya,60 032,Ongata Rongai,"State Bank of Mauritius Kenya, Ongata Rongai",34,Kajiado
60,State Bank of Mauritius Kenya,60 033,Westlands,"State Bank of Mauritius Kenya, Westlands",47,Nairobi County
60,State Bank of Mauritius Kenya,60 034,Machakos,"State Bank of Mauritius Kenya, Machakos",16,Machakos
60,State Bank of Mauritius Kenya,60 035,Mombasa Old Town,"State Bank of Mauritius Kenya, Mombasa Old Town",01,Mombasa
60,State Bank of Mauritius Kenya,60 036,River Road,"State Bank of Mauritius Kenya, River Road",47,Nairobi County
60,State Bank of Mauritius Kenya,60 037,Lunga Lunga,"State Bank of Mauritius Kenya, Lunga Lunga",47,Nairobi County
60,State Bank of Mauritius Kenya,60 038,Chase Xpress Dagoretti Corner,"State Bank of Mauritius Kenya, Chase Xpress Dagoretti Corner",47,Nairobi County
60,State Bank of Mauritius Kenya,60 039,Chase Xpress Madaraka Corner,"State Bank of Mauritius Kenya, Chase Xpress Madaraka Corner",47,Nairobi County
60,State Bank of Mauritius Kenya,60 040,Kitale,"State Bank of Mauritius Kenya, Kitale",26,Trans-Nzoia
60,State Bank of Mauritius Kenya,60 041,Kimathi,"State Bank of Mauritius Kenya, Kimathi",47,Nairobi County
60,State Bank of Mauritius Kenya,60 042,Narok,"State Bank of Mauritius Kenya, Narok",33,Narok
60,State Bank of Mauritius Kenya,60 043,SACCO Processing Centre,"State Bank of Mauritius Kenya, SACCO Processing Centre",43,Homa Bay
60,State Bank of Mauritius Kenya,60 044,Garissa,"State Bank of Mauritius Kenya, Garissa",07,Garissa
60,State Bank of Mauritius Kenya,60 045,KPA,"State Bank of Mauritius Kenya, KPA",01,Mombasa
60,State Bank of Mauritius Kenya,60 046,Lavington,"State Bank of Mauritius Kenya, Lavington",47,Nairobi County
60,State Bank of Mauritius Kenya,60 047,Kericho,"State Bank of Mauritius Kenya, Kericho",36,Bomet
60,State Bank of Mauritius Kenya,60 048,Karen,"State Bank of Mauritius Kenya, Karen",47,Nairobi County
60,State Bank of Mauritius Kenya,60 049,Kilimani,"State Bank of Mauritius Kenya, Kilimani",47,Nairobi County
60,State Bank of Mauritius Kenya,60 050,Kasuku Centre,"State Bank of Mauritius Kenya, Kasuku Centre",47,Nairobi County
61,Housing Finance Bank,61 023,Komarock,"Housing Finance Bank, Komarock",47,Nairobi County
61,Housing Finance Bank,61 016,Kitengela,"Housing Finance Bank, Kitengela",34,Kajiado
61,Housing Finance Bank,61 017,Naivasha,"Housing Finance Bank, Naivasha",32,Nakuru
61,Housing Finance Bank,61 018,Kisii,"Housing Finance Bank, Kisii",47,Nairobi County
61,Housing Finance Bank,61 100,Head Office,"Housing Finance Bank, Head Office",47,Nairobi County
61,Housing Finance Bank,61 200,Rehani House,"Housing Finance Bank, Rehani House",47,Nairobi County
61,Housing Finance Bank,61 210,Kenyatta Market,"Housing Finance Bank, Kenyatta Market",47,Nairobi County
61,Housing Finance Bank,61 220,Harambee Avenue,"Housing Finance Bank, Harambee Avenue",47,Nairobi County
61,Housing Finance Bank,61 230,Buru Buru,"Housing Finance Bank, Buru Buru",47,Nairobi County
61,Housing Finance Bank,61 260,Thika Road Mall,"Housing Finance Bank, Thika Road Mall",47,Nairobi County
61,Housing Finance Bank,61 270,Sameer Business Park,"Housing Finance Bank, Sameer Business Park",47,Nairobi County
61,Housing Finance Bank,61 280,Westlands,"Housing Finance Bank, Westlands",47,Nairobi County
61,Housing Finance Bank,61 300,Mombasa,"Housing Finance Bank, Mombasa",01,Mombasa
61,Housing Finance Bank,61 310,Nyali,"Housing Finance Bank, Nyali",47,Nairobi County
61,Housing Finance Bank,61 400,Nakuru,"Housing Finance Bank, Nakuru",32,Nakuru
61,Housing Finance Bank,61 410,Eldoret,"Housing Finance Bank, Eldoret",27,Uasin Gishu
61,Housing Finance Bank,61 500,Thika,"Housing Finance Bank, Thika",22,Kiambu
61,Housing Finance Bank,61 510,Nyeri,"Housing Finance Bank, Nyeri",19,Nyeri
61,Housing Finance Bank,61 520,Meru,"Housing Finance Bank, Meru",12,Meru
61,Housing Finance Bank,61 600,Kisumu,"Housing Finance Bank, Kisumu",42,Kisumu
61,Housing Finance Bank,61 024,Machakos,"Housing Finance Bank, Machakos",16,Machakos
61,Housing Finance Bank,61 019,Hurlingham,"Housing Finance Bank, Hurlingham",47,Nairobi County
61,Housing Finance Bank,61 020,Riveroad,"Housing Finance Bank, Riveroad",47,Nairobi County
61,Housing Finance Bank,61 250,Ongata Rongai,"Housing Finance Bank, Ongata Rongai",34,Kajiado
61,Housing Finance Bank,61 022,Nanyuki,"Housing Finance Bank, Nanyuki",31,Laikipia
61,Housing Finance Bank,61 025,Embu,"Housing Finance Bank, Embu",14,Embu
62,Kenya Post Office Savings Bank,62 075,Gilgil,"Kenya Post Office Savings Bank, Gilgil",47,Nairobi County
62,Kenya Post Office Savings Bank,62 085,Homa Bay,"Kenya Post Office Savings Bank, Homa Bay",47,Nairobi County
62,Kenya Post Office Savings Bank,62 095,Isiolo,"Kenya Post Office Savings Bank, Isiolo",47,Nairobi County
62,Kenya Post Office Savings Bank,62 096,Iten,"Kenya Post Office Savings Bank, Iten",47,Nairobi County
62,Kenya Post Office Savings Bank,62 100,Kabarnet,"Kenya Post Office Savings Bank, Kabarnet",47,Nairobi County
62,Kenya Post Office Savings Bank,62 107,Kajiado,"Kenya Post Office Savings Bank, Kajiado",47,Nairobi County
62,Kenya Post Office Savings Bank,62 109,Kakamega,"Kenya Post Office Savings Bank, Kakamega",47,Nairobi County
62,Kenya Post Office Savings Bank,62 111,Kangundo,"Kenya Post Office Savings Bank, Kangundo",47,Nairobi County
62,Kenya Post Office Savings Bank,62 113,Kapenguria,"Kenya Post Office Savings Bank, Kapenguria",47,Nairobi County
62,Kenya Post Office Savings Bank,62 115,Karuri,"Kenya Post Office Savings Bank, Karuri",47,Nairobi County
62,Kenya Post Office Savings Bank,62 116,Kapsabet,"Kenya Post Office Savings Bank, Kapsabet",47,Nairobi County
62,Kenya Post Office Savings Bank,62 119,Karatina,"Kenya Post Office Savings Bank, Karatina",47,Nairobi County
62,Kenya Post Office Savings Bank,62 121,Karen,"Kenya Post Office Savings Bank, Karen",47,Nairobi County
62,Kenya Post Office Savings Bank,62 128,Kericho,"Kenya Post Office Savings Bank, Kericho",47,Nairobi County
62,Kenya Post Office Savings Bank,62 308,Naivasha,"Kenya Post Office Savings Bank, Naivasha",47,Nairobi County
62,Kenya Post Office Savings Bank,62 309,Nakuru,"Kenya Post Office Savings Bank, Nakuru",47,Nairobi County
62,Kenya Post Office Savings Bank,62 312,Nandi Hills,"Kenya Post Office Savings Bank, Nandi Hills",47,Nairobi County
62,Kenya Post Office Savings Bank,62 314,Nanyuki,"Kenya Post Office Savings Bank, Nanyuki",47,Nairobi County
62,Kenya Post Office Savings Bank,62 315,Narok,"Kenya Post Office Savings Bank, Narok",47,Nairobi County
62,Kenya Post Office Savings Bank,62 327,Ngara Rd Nairobi,"Kenya Post Office Savings Bank, Ngara Rd Nairobi",47,Nairobi County
62,Kenya Post Office Savings Bank,62 329,Ngong,"Kenya Post Office Savings Bank, Ngong",47,Nairobi County
62,Kenya Post Office Savings Bank,62 333,Nyahururu,"Kenya Post Office Savings Bank, Nyahururu",47,Nairobi County
62,Kenya Post Office Savings Bank,62 341,Nyeri,"Kenya Post Office Savings Bank, Nyeri",47,Nairobi County
62,Kenya Post Office Savings Bank,62 001,Head Office,"Kenya Post Office Savings Bank, Head Office",47,Nairobi County
62,Kenya Post Office Savings Bank,62 007,Athi River,"Kenya Post Office Savings Bank, Athi River",47,Nairobi County
62,Kenya Post Office Savings Bank,62 013,Bomet,"Kenya Post Office Savings Bank, Bomet",47,Nairobi County
62,Kenya Post Office Savings Bank,62 023,Bungoma,"Kenya Post Office Savings Bank, Bungoma",47,Nairobi County
62,Kenya Post Office Savings Bank,62 025,Busia,"Kenya Post Office Savings Bank, Busia",47,Nairobi County
62,Kenya Post Office Savings Bank,62 037,Chuka,"Kenya Post Office Savings Bank, Chuka",47,Nairobi County
62,Kenya Post Office Savings Bank,62 047,Eastleigh,"Kenya Post Office Savings Bank, Eastleigh",47,Nairobi County
62,Kenya Post Office Savings Bank,62 050,Eldama Ravine,"Kenya Post Office Savings Bank, Eldama Ravine",47,Nairobi County
62,Kenya Post Office Savings Bank,62 051,Eldoret,"Kenya Post Office Savings Bank, Eldoret",47,Nairobi County
62,Kenya Post Office Savings Bank,62 056,Embu,"Kenya Post Office Savings Bank, Embu",47,Nairobi County
62,Kenya Post Office Savings Bank,62 058,Enterprise Rd,"Kenya Post Office Savings Bank, Enterprise Rd",47,Nairobi County
62,Kenya Post Office Savings Bank,62 746,NACICO Nairobi,"Kenya Post Office Savings Bank, NACICO Nairobi",47,Nairobi County
62,Kenya Post Office Savings Bank,62 755,Ongata Rongai,"Kenya Post Office Savings Bank, Ongata Rongai",47,Nairobi County
62,Kenya Post Office Savings Bank,62 771,Kisauni Mombasa,"Kenya Post Office Savings Bank, Kisauni Mombasa",47,Nairobi County
62,Kenya Post Office Savings Bank,62 782,Mlolongo,"Kenya Post Office Savings Bank, Mlolongo",47,Nairobi County
62,Kenya Post Office Savings Bank,62 785,Adams Acade Nairobi,"Kenya Post Office Savings Bank, Adams Acade Nairobi",47,Nairobi County
62,Kenya Post Office Savings Bank,62 786,Kitengela,"Kenya Post Office Savings Bank, Kitengela",47,Nairobi County
62,Kenya Post Office Savings Bank,62 787,Kariobangi,"Kenya Post Office Savings Bank, Kariobangi",47,Nairobi County
62,Kenya Post Office Savings Bank,62 794,Mbita,"Kenya Post Office Savings Bank, Mbita",47,Nairobi County
62,Kenya Post Office Savings Bank,62 795,Bodo,"Kenya Post Office Savings Bank, Bodo",47,Nairobi County
62,Kenya Post Office Savings Bank,62 796,Maralal,"Kenya Post Office Savings Bank, Maralal",47,Nairobi County
62,Kenya Post Office Savings Bank,62 797,Kawangware,"Kenya Post Office Savings Bank, Kawangware",47,Nairobi County
62,Kenya Post Office Savings Bank,62 133,Keruguya,"Kenya Post Office Savings Bank, Keruguya",47,Nairobi County
62,Kenya Post Office Savings Bank,62 135,Keroka,"Kenya Post Office Savings Bank, Keroka",47,Nairobi County
62,Kenya Post Office Savings Bank,62 139,Kahancha,"Kenya Post Office Savings Bank, Kahancha",47,Nairobi County
62,Kenya Post Office Savings Bank,62 141,Kiambu,"Kenya Post Office Savings Bank, Kiambu",47,Nairobi County
62,Kenya Post Office Savings Bank,62 142,Kibwezi,"Kenya Post Office Savings Bank, Kibwezi",47,Nairobi County
62,Kenya Post Office Savings Bank,62 151,Kikuyu,"Kenya Post Office Savings Bank, Kikuyu",47,Nairobi County
62,Kenya Post Office Savings Bank,62 152,Kilifi,"Kenya Post Office Savings Bank, Kilifi",47,Nairobi County
62,Kenya Post Office Savings Bank,62 159,Kisii,"Kenya Post Office Savings Bank, Kisii",47,Nairobi County
62,Kenya Post Office Savings Bank,62 161,Kisumu,"Kenya Post Office Savings Bank, Kisumu",47,Nairobi County
